routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
222,B.Pastor/S. Catarina,10073322,11:30:00,27,0,0,7,2025-01-16T00:00:00.000Z,-43.340866090000,-21.777813050000,"Avenida Senador Salgado Filho, 440"
222,B.Pastor/S. Catarina,10070879,11:30:00,26,0,0,7,2025-01-16T00:00:00.000Z,-43.342134840000,-21.778010270000,"Avenida Senador Salgado Filho, 290"
222,B.Pastor/S. Catarina,10070857,11:30:00,24,0,0,7,2025-01-16T00:00:00.000Z,-43.345467090000,-21.777818320000,"Avenida Barão do Rio Branco, 4100"
222,B.Pastor/S. Catarina,10070785,11:30:00,23,6,5,7,2025-01-16T00:00:00.000Z,-43.346020820000,-21.775462450000,"Avenida Barão do Rio Branco, 3820"
222,B.Pastor/S. Catarina,10070851,11:30:00,22,0,0,6,2025-01-16T00:00:00.000Z,-43.346865120000,-21.772382900000,"Avenida Barão do Rio Branco, 3470"
222,B.Pastor/S. Catarina,10070853,11:30:00,20,3,2,6,2025-01-16T00:00:00.000Z,-43.348877890000,-21.764589280000,"Avenida Barão do Rio Branco, 2570"
222,B.Pastor/S. Catarina,10070850,11:30:00,19,5,1,5,2025-01-16T00:00:00.000Z,-43.349557910000,-21.762090170000,"Avenida Barão do Rio Branco, 2300"
222,B.Pastor/S. Catarina,10070849,11:30:00,18,1,0,1,2025-01-16T00:00:00.000Z,-43.350452480000,-21.758563720000,"Avenida Barão do Rio Branco, 1896"
222,B.Pastor/S. Catarina,10074446,11:30:00,16,0,0,0,2025-01-16T00:00:00.000Z,-43.354052070000,-21.751410390000,"Avenida dos Andradas, 555"
222,B.Pastor/S. Catarina,10074445,11:30:00,15,0,0,0,2025-01-16T00:00:00.000Z,-43.355403900000,-21.749750140000,"Avenida dos Andradas, 811"
222,B.Pastor/S. Catarina,10074831,11:30:00,14,0,0,0,2025-01-16T00:00:00.000Z,-43.357814550000,-21.749833200000,"Rua Engenheiro José Carlos Moraes Sarmento, 207"
222,B.Pastor/S. Catarina,10074808,11:30:00,12,0,0,0,2025-01-16T00:00:00.000Z,-43.360607150000,-21.752609250000,"Rua Engenheiro José Carlos Moraes Sarmento, 575"
222,B.Pastor/S. Catarina,10070975,11:30:00,11,0,0,0,2025-01-16T00:00:00.000Z,-43.360725400000,-21.754787370000,"Rua da Laguna, 45"
222,B.Pastor/S. Catarina,10070977,11:30:00,10,0,0,0,2025-01-16T00:00:00.000Z,-43.359184270000,-21.754913990000,"Rua da Laguna, 179"
222,B.Pastor/S. Catarina,10070961,11:30:00,8,0,0,0,2025-01-16T00:00:00.000Z,-43.357065800000,-21.753715670000,"Rua da Laguna, 455"
222,B.Pastor/S. Catarina,10070950,11:30:00,7,0,1,0,2025-01-16T00:00:00.000Z,-43.356067780000,-21.754163740000,"Rua da Laguna, 483"
222,B.Pastor/S. Catarina,10070953,11:30:00,6,0,0,1,2025-01-16T00:00:00.000Z,-43.357322580000,-21.754839490000,"Rua Olímpio Reis, 325"
222,B.Pastor/S. Catarina,10070882,11:30:00,4,0,0,1,2025-01-16T00:00:00.000Z,-43.356961720000,-21.756931160000,"Rua Vilela Filho, 152"
222,B.Pastor/S. Catarina,10070866,11:30:00,3,0,0,1,2025-01-16T00:00:00.000Z,-43.356346130000,-21.758573530000,"Rua Vilela Filho, 66"
222,B.Pastor/S. Catarina,10074687,11:30:00,2,0,0,1,2025-01-16T00:00:00.000Z,-43.358001830000,-21.758247180000,"Rua São Sebastião, 1439"
222,B.Pastor/S. Catarina,10074690,11:30:00,1,1,0,1,2025-01-16T00:00:00.000Z,-43.358577040000,-21.757176750000,"Rua Visconde de Mauá, 464 - Ponto Final do Santa Catarina"
222,B.Pastor/S. Catarina,10074693,12:05:00,17,0,0,15,2025-01-16T00:00:00.000Z,-43.359745740000,-21.755611420000,"Rua Visconde de Mauá, 280"
222,B.Pastor/S. Catarina,10074696,12:05:00,16,0,1,15,2025-01-16T00:00:00.000Z,-43.361219770000,-21.755050350000,"Rua Visconde de Mauá, 154"
222,B.Pastor/S. Catarina,10074806,12:05:00,15,5,0,16,2025-01-16T00:00:00.000Z,-43.360828520000,-21.753038370000,"Rua Engenheiro José Carlos Moraes Sarmento, 490"
222,B.Pastor/S. Catarina,10074801,12:05:00,13,0,0,11,2025-01-16T00:00:00.000Z,-43.358970640000,-21.750310900000,"Rua Engenheiro José Carlos Moraes Sarmento, 330"
222,B.Pastor/S. Catarina,10074833,12:05:00,12,0,0,11,2025-01-16T00:00:00.000Z,-43.357871300000,-21.749652050000,"Rua Engenheiro José Carlos Moraes Sarmento, 200"
222,B.Pastor/S. Catarina,10074311,12:05:00,11,3,0,11,2025-01-16T00:00:00.000Z,-43.355200180000,-21.749746010000,"Avenida dos Andradas, 806"
222,B.Pastor/S. Catarina,10071958,12:05:00,9,0,0,8,2025-01-16T00:00:00.000Z,-43.353675840000,-21.751693730000,"Avenida dos Andradas, 540"
222,B.Pastor/S. Catarina,10071960,12:05:00,8,0,0,8,2025-01-16T00:00:00.000Z,-43.352169040000,-21.753467560000,"Avenida dos Andradas, 236"
222,B.Pastor/S. Catarina,10071104,12:05:00,7,8,4,8,2025-01-16T00:00:00.000Z,-43.350868230000,-21.756460190000,"Avenida Barão do Rio Branco, 1655"
222,B.Pastor/S. Catarina,10071087,12:05:00,5,1,1,1,2025-01-16T00:00:00.000Z,-43.348548910000,-21.765426560000,"Avenida Barão do Rio Branco, 2675"
222,B.Pastor/S. Catarina,10071096,12:05:00,4,0,0,1,2025-01-16T00:00:00.000Z,-43.347631230000,-21.768984840000,"Avenida Barão do Rio Branco, 3105"
222,B.Pastor/S. Catarina,10071092,12:05:00,3,1,4,1,2025-01-16T00:00:00.000Z,-43.346980630000,-21.771461110000,"Avenida Barão do Rio Branco, 3375"
222,B.Pastor/S. Catarina,10070852,12:05:00,2,2,0,4,2025-01-16T00:00:00.000Z,-43.346061410000,-21.774887080000,"Avenida Barão do Rio Branco, 3801"
222,B.Pastor/S. Catarina,10073017,12:05:00,1,2,0,2,2025-01-16T00:00:00.000Z,-43.343859080000,-21.776375980000,"Avenida Doutor José Procópio Teixeira, 165 - Ponto Final das Linhas 221 e 222"
222,B.Pastor/S. Catarina,10074797,12:05:00,14,0,0,11,2025-01-16T00:00:00.000Z,-43.359889980000,-21.751049040000,"Rua Engenheiro José Carlos Moraes Sarmento, 420"
222,B.Pastor/S. Catarina,10074502,12:05:00,10,0,0,8,2025-01-16T00:00:00.000Z,-43.354704980000,-21.750381580000,"Avenida dos Andradas, 716"
222,B.Pastor/S. Catarina,10074690,12:05:00,18,0,0,15,2025-01-16T00:00:00.000Z,-43.358577040000,-21.757176750000,"Rua Visconde de Mauá, 464 - Ponto Final do Santa Catarina"
222,B.Pastor/S. Catarina,10071090,12:05:00,6,4,1,4,2025-01-16T00:00:00.000Z,-43.349991800000,-21.759861420000,"Avenida Barão do Rio Branco, 2037"
222,B.Pastor/S. Catarina,10073017,12:40:00,35,0,0,20,2025-01-16T00:00:00.000Z,-43.343859080000,-21.776375980000,"Avenida Doutor José Procópio Teixeira, 165 - Ponto Final das Linhas 221 e 222"
222,B.Pastor/S. Catarina,10073042,12:40:00,34,0,0,20,2025-01-16T00:00:00.000Z,-43.343322750000,-21.775501250000,"Rua Vicente Adão Botti, 45"
222,B.Pastor/S. Catarina,10070936,12:40:00,33,0,0,20,2025-01-16T00:00:00.000Z,-43.342240690000,-21.775043580000,"Rua Vicente Adão Botti, 145"
222,B.Pastor/S. Catarina,10070935,12:40:00,31,0,0,20,2025-01-16T00:00:00.000Z,-43.340592030000,-21.775305740000,"Rua Delorme de Carvalho, 225"
222,B.Pastor/S. Catarina,10070954,12:40:00,30,0,0,20,2025-01-16T00:00:00.000Z,-43.339179990000,-21.775399420000,"Rua Professor Vicente Mazini, 173"
222,B.Pastor/S. Catarina,10073129,12:40:00,29,0,0,20,2025-01-16T00:00:00.000Z,-43.340320590000,-21.776397710000,"Praça Doutor João Tostes, 100"
222,B.Pastor/S. Catarina,10073322,12:40:00,27,0,0,20,2025-01-16T00:00:00.000Z,-43.340866090000,-21.777813050000,"Avenida Senador Salgado Filho, 440"
222,B.Pastor/S. Catarina,10070879,12:40:00,26,0,0,20,2025-01-16T00:00:00.000Z,-43.342134840000,-21.778010270000,"Avenida Senador Salgado Filho, 290"
222,B.Pastor/S. Catarina,10070804,12:40:00,25,0,0,20,2025-01-16T00:00:00.000Z,-43.344102380000,-21.778371180000,"Avenida Senador Salgado Filho, 100"
222,B.Pastor/S. Catarina,10070785,12:40:00,23,5,1,20,2025-01-16T00:00:00.000Z,-43.346020820000,-21.775462450000,"Avenida Barão do Rio Branco, 3820"
222,B.Pastor/S. Catarina,10070851,12:40:00,22,11,1,16,2025-01-16T00:00:00.000Z,-43.346865120000,-21.772382900000,"Avenida Barão do Rio Branco, 3470"
222,B.Pastor/S. Catarina,10070854,12:40:00,21,0,0,6,2025-01-16T00:00:00.000Z,-43.348094290000,-21.767628700000,"Avenida Barão do Rio Branco, 2900"
222,B.Pastor/S. Catarina,10070850,12:40:00,19,4,3,4,2025-01-16T00:00:00.000Z,-43.349557910000,-21.762090170000,"Avenida Barão do Rio Branco, 2300"
222,B.Pastor/S. Catarina,10070849,12:40:00,18,3,1,3,2025-01-16T00:00:00.000Z,-43.350452480000,-21.758563720000,"Avenida Barão do Rio Branco, 1896"
222,B.Pastor/S. Catarina,10074130,12:40:00,17,1,2,1,2025-01-16T00:00:00.000Z,-43.352077480000,-21.754156110000,"Avenida dos Andradas, 183"
222,B.Pastor/S. Catarina,10074445,12:40:00,15,0,1,0,2025-01-16T00:00:00.000Z,-43.355403900000,-21.749750140000,"Avenida dos Andradas, 811"
222,B.Pastor/S. Catarina,10074831,12:40:00,14,1,0,1,2025-01-16T00:00:00.000Z,-43.357814550000,-21.749833200000,"Rua Engenheiro José Carlos Moraes Sarmento, 207"
222,B.Pastor/S. Catarina,10074799,12:40:00,13,0,0,0,2025-01-16T00:00:00.000Z,-43.359539510000,-21.751069360000,"Rua Engenheiro José Carlos Moraes Sarmento, 393"
222,B.Pastor/S. Catarina,10070975,12:40:00,11,0,0,0,2025-01-16T00:00:00.000Z,-43.360725400000,-21.754787370000,"Rua da Laguna, 45"
222,B.Pastor/S. Catarina,10070977,12:40:00,10,0,0,0,2025-01-16T00:00:00.000Z,-43.359184270000,-21.754913990000,"Rua da Laguna, 179"
222,B.Pastor/S. Catarina,10070972,12:40:00,9,0,0,0,2025-01-16T00:00:00.000Z,-43.358191130000,-21.754360830000,"Rua da Laguna, 315"
222,B.Pastor/S. Catarina,10070950,12:40:00,7,0,0,0,2025-01-16T00:00:00.000Z,-43.356067780000,-21.754163740000,"Rua da Laguna, 483"
222,B.Pastor/S. Catarina,10070953,12:40:00,6,0,0,0,2025-01-16T00:00:00.000Z,-43.357322580000,-21.754839490000,"Rua Olímpio Reis, 325"
222,B.Pastor/S. Catarina,10070894,12:40:00,5,0,0,0,2025-01-16T00:00:00.000Z,-43.358303190000,-21.755960770000,"Rua Olímpio Reis, 311"
222,B.Pastor/S. Catarina,10070866,12:40:00,3,0,0,0,2025-01-16T00:00:00.000Z,-43.356346130000,-21.758573530000,"Rua Vilela Filho, 66"
222,B.Pastor/S. Catarina,10074687,12:40:00,2,0,0,0,2025-01-16T00:00:00.000Z,-43.358001830000,-21.758247180000,"Rua São Sebastião, 1439"
222,B.Pastor/S. Catarina,10074690,12:40:00,1,0,0,0,2025-01-16T00:00:00.000Z,-43.358577040000,-21.757176750000,"Rua Visconde de Mauá, 464 - Ponto Final do Santa Catarina"
222,B.Pastor/S. Catarina,10070933,12:40:00,32,0,0,20,2025-01-16T00:00:00.000Z,-43.341134660000,-21.774781220000,"Rua Vicente Adão Botti, 227"
222,B.Pastor/S. Catarina,10073132,12:40:00,28,0,0,20,2025-01-16T00:00:00.000Z,-43.340511320000,-21.777219770000,"Rua Tenente Márcio Pinto, 79"
222,B.Pastor/S. Catarina,10070882,12:40:00,4,0,0,0,2025-01-16T00:00:00.000Z,-43.356961720000,-21.756931160000,"Rua Vilela Filho, 152"
222,B.Pastor/S. Catarina,10070961,12:40:00,8,0,0,0,2025-01-16T00:00:00.000Z,-43.357065800000,-21.753715670000,"Rua da Laguna, 455"
222,B.Pastor/S. Catarina,10074808,12:40:00,12,0,0,0,2025-01-16T00:00:00.000Z,-43.360607150000,-21.752609250000,"Rua Engenheiro José Carlos Moraes Sarmento, 575"
222,B.Pastor/S. Catarina,10074446,12:40:00,16,2,0,2,2025-01-16T00:00:00.000Z,-43.354052070000,-21.751410390000,"Avenida dos Andradas, 555"
222,B.Pastor/S. Catarina,10070853,12:40:00,20,3,1,6,2025-01-16T00:00:00.000Z,-43.348877890000,-21.764589280000,"Avenida Barão do Rio Branco, 2570"
222,B.Pastor/S. Catarina,10070857,12:40:00,24,0,0,20,2025-01-16T00:00:00.000Z,-43.345467090000,-21.777818320000,"Avenida Barão do Rio Branco, 4100"
222,B.Pastor/S. Catarina,10074690,13:15:00,18,0,1,13,2025-01-16T00:00:00.000Z,-43.358577040000,-21.757176750000,"Rua Visconde de Mauá, 464 - Ponto Final do Santa Catarina"
222,B.Pastor/S. Catarina,10074696,13:15:00,16,1,0,14,2025-01-16T00:00:00.000Z,-43.361219770000,-21.755050350000,"Rua Visconde de Mauá, 154"
222,B.Pastor/S. Catarina,10074806,13:15:00,15,3,0,13,2025-01-16T00:00:00.000Z,-43.360828520000,-21.753038370000,"Rua Engenheiro José Carlos Moraes Sarmento, 490"
222,B.Pastor/S. Catarina,10074797,13:15:00,14,0,0,10,2025-01-16T00:00:00.000Z,-43.359889980000,-21.751049040000,"Rua Engenheiro José Carlos Moraes Sarmento, 420"
222,B.Pastor/S. Catarina,10074833,13:15:00,12,0,0,9,2025-01-16T00:00:00.000Z,-43.357871300000,-21.749652050000,"Rua Engenheiro José Carlos Moraes Sarmento, 200"
222,B.Pastor/S. Catarina,10074311,13:15:00,11,1,0,9,2025-01-16T00:00:00.000Z,-43.355200180000,-21.749746010000,"Avenida dos Andradas, 806"
222,B.Pastor/S. Catarina,10074502,13:15:00,10,0,0,8,2025-01-16T00:00:00.000Z,-43.354704980000,-21.750381580000,"Avenida dos Andradas, 716"
222,B.Pastor/S. Catarina,10071960,13:15:00,8,1,0,7,2025-01-16T00:00:00.000Z,-43.352169040000,-21.753467560000,"Avenida dos Andradas, 236"
222,B.Pastor/S. Catarina,10071104,13:15:00,7,6,2,6,2025-01-16T00:00:00.000Z,-43.350868230000,-21.756460190000,"Avenida Barão do Rio Branco, 1655"
222,B.Pastor/S. Catarina,10071090,13:15:00,6,2,3,2,2025-01-16T00:00:00.000Z,-43.349991800000,-21.759861420000,"Avenida Barão do Rio Branco, 2037"
222,B.Pastor/S. Catarina,10071096,13:15:00,4,0,0,0,2025-01-16T00:00:00.000Z,-43.347631230000,-21.768984840000,"Avenida Barão do Rio Branco, 3105"
222,B.Pastor/S. Catarina,10071092,13:15:00,3,0,2,0,2025-01-16T00:00:00.000Z,-43.346980630000,-21.771461110000,"Avenida Barão do Rio Branco, 3375"
222,B.Pastor/S. Catarina,10070852,13:15:00,2,1,0,2,2025-01-16T00:00:00.000Z,-43.346061410000,-21.774887080000,"Avenida Barão do Rio Branco, 3801"
222,B.Pastor/S. Catarina,10073017,13:15:00,1,1,0,1,2025-01-16T00:00:00.000Z,-43.343859080000,-21.776375980000,"Avenida Doutor José Procópio Teixeira, 165 - Ponto Final das Linhas 221 e 222"
222,B.Pastor/S. Catarina,10074801,13:15:00,13,1,0,10,2025-01-16T00:00:00.000Z,-43.358970640000,-21.750310900000,"Rua Engenheiro José Carlos Moraes Sarmento, 330"
222,B.Pastor/S. Catarina,10074693,13:15:00,17,0,0,14,2025-01-16T00:00:00.000Z,-43.359745740000,-21.755611420000,"Rua Visconde de Mauá, 280"
222,B.Pastor/S. Catarina,10071958,13:15:00,9,1,0,8,2025-01-16T00:00:00.000Z,-43.353675840000,-21.751693730000,"Avenida dos Andradas, 540"
222,B.Pastor/S. Catarina,10071087,13:15:00,5,3,0,3,2025-01-16T00:00:00.000Z,-43.348548910000,-21.765426560000,"Avenida Barão do Rio Branco, 2675"
222,B.Pastor/S. Catarina,10073042,13:50:00,34,0,0,0,2025-01-16T00:00:00.000Z,-43.343322750000,-21.775501250000,"Rua Vicente Adão Botti, 45"
222,B.Pastor/S. Catarina,10070936,13:50:00,33,0,0,0,2025-01-16T00:00:00.000Z,-43.342240690000,-21.775043580000,"Rua Vicente Adão Botti, 145"
222,B.Pastor/S. Catarina,10070933,13:50:00,32,0,0,0,2025-01-16T00:00:00.000Z,-43.341134660000,-21.774781220000,"Rua Vicente Adão Botti, 227"
222,B.Pastor/S. Catarina,10070954,13:50:00,30,0,0,0,2025-01-16T00:00:00.000Z,-43.339179990000,-21.775399420000,"Rua Professor Vicente Mazini, 173"
222,B.Pastor/S. Catarina,10073129,13:50:00,29,0,0,0,2025-01-16T00:00:00.000Z,-43.340320590000,-21.776397710000,"Praça Doutor João Tostes, 100"
222,B.Pastor/S. Catarina,10073132,13:50:00,28,0,0,0,2025-01-16T00:00:00.000Z,-43.340511320000,-21.777219770000,"Rua Tenente Márcio Pinto, 79"
222,B.Pastor/S. Catarina,10070879,13:50:00,26,0,0,0,2025-01-16T00:00:00.000Z,-43.342134840000,-21.778010270000,"Avenida Senador Salgado Filho, 290"
222,B.Pastor/S. Catarina,10070804,13:50:00,25,0,3,0,2025-01-16T00:00:00.000Z,-43.344102380000,-21.778371180000,"Avenida Senador Salgado Filho, 100"
222,B.Pastor/S. Catarina,10070857,13:50:00,24,0,3,3,2025-01-16T00:00:00.000Z,-43.345467090000,-21.777818320000,"Avenida Barão do Rio Branco, 4100"
222,B.Pastor/S. Catarina,10070851,13:50:00,22,5,0,6,2025-01-16T00:00:00.000Z,-43.346865120000,-21.772382900000,"Avenida Barão do Rio Branco, 3470"
222,B.Pastor/S. Catarina,10070854,13:50:00,21,0,0,1,2025-01-16T00:00:00.000Z,-43.348094290000,-21.767628700000,"Avenida Barão do Rio Branco, 2900"
222,B.Pastor/S. Catarina,10070853,13:50:00,20,0,1,1,2025-01-16T00:00:00.000Z,-43.348877890000,-21.764589280000,"Avenida Barão do Rio Branco, 2570"
222,B.Pastor/S. Catarina,10070849,13:50:00,18,0,0,0,2025-01-16T00:00:00.000Z,-43.350452480000,-21.758563720000,"Avenida Barão do Rio Branco, 1896"
222,B.Pastor/S. Catarina,10074130,13:50:00,17,0,0,0,2025-01-16T00:00:00.000Z,-43.352077480000,-21.754156110000,"Avenida dos Andradas, 183"
222,B.Pastor/S. Catarina,10074446,13:50:00,16,0,0,0,2025-01-16T00:00:00.000Z,-43.354052070000,-21.751410390000,"Avenida dos Andradas, 555"
222,B.Pastor/S. Catarina,10074831,13:50:00,14,0,0,0,2025-01-16T00:00:00.000Z,-43.357814550000,-21.749833200000,"Rua Engenheiro José Carlos Moraes Sarmento, 207"
222,B.Pastor/S. Catarina,10074799,13:50:00,13,0,0,0,2025-01-16T00:00:00.000Z,-43.359539510000,-21.751069360000,"Rua Engenheiro José Carlos Moraes Sarmento, 393"
222,B.Pastor/S. Catarina,10074808,13:50:00,12,0,0,0,2025-01-16T00:00:00.000Z,-43.360607150000,-21.752609250000,"Rua Engenheiro José Carlos Moraes Sarmento, 575"
222,B.Pastor/S. Catarina,10070977,13:50:00,10,0,0,0,2025-01-16T00:00:00.000Z,-43.359184270000,-21.754913990000,"Rua da Laguna, 179"
222,B.Pastor/S. Catarina,10070972,13:50:00,9,0,0,0,2025-01-16T00:00:00.000Z,-43.358191130000,-21.754360830000,"Rua da Laguna, 315"
222,B.Pastor/S. Catarina,10070961,13:50:00,8,0,0,0,2025-01-16T00:00:00.000Z,-43.357065800000,-21.753715670000,"Rua da Laguna, 455"
222,B.Pastor/S. Catarina,10070953,13:50:00,6,0,0,0,2025-01-16T00:00:00.000Z,-43.357322580000,-21.754839490000,"Rua Olímpio Reis, 325"
222,B.Pastor/S. Catarina,10070894,13:50:00,5,0,0,0,2025-01-16T00:00:00.000Z,-43.358303190000,-21.755960770000,"Rua Olímpio Reis, 311"
222,B.Pastor/S. Catarina,10070882,13:50:00,4,0,0,0,2025-01-16T00:00:00.000Z,-43.356961720000,-21.756931160000,"Rua Vilela Filho, 152"
222,B.Pastor/S. Catarina,10070866,13:50:00,3,0,0,0,2025-01-16T00:00:00.000Z,-43.356346130000,-21.758573530000,"Rua Vilela Filho, 66"
222,B.Pastor/S. Catarina,10074687,13:50:00,2,0,0,0,2025-01-16T00:00:00.000Z,-43.358001830000,-21.758247180000,"Rua São Sebastião, 1439"
222,B.Pastor/S. Catarina,10074690,13:50:00,1,0,0,0,2025-01-16T00:00:00.000Z,-43.358577040000,-21.757176750000,"Rua Visconde de Mauá, 464 - Ponto Final do Santa Catarina"
222,B.Pastor/S. Catarina,10070935,13:50:00,31,0,0,0,2025-01-16T00:00:00.000Z,-43.340592030000,-21.775305740000,"Rua Delorme de Carvalho, 225"
222,B.Pastor/S. Catarina,10073017,13:50:00,35,0,0,0,2025-01-16T00:00:00.000Z,-43.343859080000,-21.776375980000,"Avenida Doutor José Procópio Teixeira, 165 - Ponto Final das Linhas 221 e 222"
222,B.Pastor/S. Catarina,10073322,13:50:00,27,0,0,0,2025-01-16T00:00:00.000Z,-43.340866090000,-21.777813050000,"Avenida Senador Salgado Filho, 440"
222,B.Pastor/S. Catarina,10070975,13:50:00,11,0,0,0,2025-01-16T00:00:00.000Z,-43.360725400000,-21.754787370000,"Rua da Laguna, 45"
222,B.Pastor/S. Catarina,10074445,13:50:00,15,0,0,0,2025-01-16T00:00:00.000Z,-43.355403900000,-21.749750140000,"Avenida dos Andradas, 811"
222,B.Pastor/S. Catarina,10070950,13:50:00,7,0,0,0,2025-01-16T00:00:00.000Z,-43.356067780000,-21.754163740000,"Rua da Laguna, 483"
222,B.Pastor/S. Catarina,10070785,13:50:00,23,0,0,6,2025-01-16T00:00:00.000Z,-43.346020820000,-21.775462450000,"Avenida Barão do Rio Branco, 3820"
222,B.Pastor/S. Catarina,10070850,13:50:00,19,2,0,2,2025-01-16T00:00:00.000Z,-43.349557910000,-21.762090170000,"Avenida Barão do Rio Branco, 2300"
222,B.Pastor/S. Catarina,10074693,14:25:00,17,0,0,6,2025-01-16T00:00:00.000Z,-43.359745740000,-21.755611420000,"Rua Visconde de Mauá, 280"
222,B.Pastor/S. Catarina,10074806,14:25:00,15,2,0,6,2025-01-16T00:00:00.000Z,-43.360828520000,-21.753038370000,"Rua Engenheiro José Carlos Moraes Sarmento, 490"
222,B.Pastor/S. Catarina,10074797,14:25:00,14,0,0,4,2025-01-16T00:00:00.000Z,-43.359889980000,-21.751049040000,"Rua Engenheiro José Carlos Moraes Sarmento, 420"
222,B.Pastor/S. Catarina,10074801,14:25:00,13,1,0,4,2025-01-16T00:00:00.000Z,-43.358970640000,-21.750310900000,"Rua Engenheiro José Carlos Moraes Sarmento, 330"
222,B.Pastor/S. Catarina,10074311,14:25:00,11,0,1,2,2025-01-16T00:00:00.000Z,-43.355200180000,-21.749746010000,"Avenida dos Andradas, 806"
222,B.Pastor/S. Catarina,10074502,14:25:00,10,0,0,3,2025-01-16T00:00:00.000Z,-43.354704980000,-21.750381580000,"Avenida dos Andradas, 716"
222,B.Pastor/S. Catarina,10071958,14:25:00,9,0,1,3,2025-01-16T00:00:00.000Z,-43.353675840000,-21.751693730000,"Avenida dos Andradas, 540"
222,B.Pastor/S. Catarina,10071104,14:25:00,7,0,6,0,2025-01-16T00:00:00.000Z,-43.350868230000,-21.756460190000,"Avenida Barão do Rio Branco, 1655"
222,B.Pastor/S. Catarina,10071090,14:25:00,6,6,3,6,2025-01-16T00:00:00.000Z,-43.349991800000,-21.759861420000,"Avenida Barão do Rio Branco, 2037"
222,B.Pastor/S. Catarina,10071087,14:25:00,5,0,4,3,2025-01-16T00:00:00.000Z,-43.348548910000,-21.765426560000,"Avenida Barão do Rio Branco, 2675"
222,B.Pastor/S. Catarina,10071092,14:25:00,3,0,5,7,2025-01-16T00:00:00.000Z,-43.346980630000,-21.771461110000,"Avenida Barão do Rio Branco, 3375"
222,B.Pastor/S. Catarina,10070852,14:25:00,2,8,0,12,2025-01-16T00:00:00.000Z,-43.346061410000,-21.774887080000,"Avenida Barão do Rio Branco, 3801"
222,B.Pastor/S. Catarina,10073017,14:25:00,1,4,0,4,2025-01-16T00:00:00.000Z,-43.343859080000,-21.776375980000,"Avenida Doutor José Procópio Teixeira, 165 - Ponto Final das Linhas 221 e 222"
222,B.Pastor/S. Catarina,10074833,14:25:00,12,1,0,3,2025-01-16T00:00:00.000Z,-43.357871300000,-21.749652050000,"Rua Engenheiro José Carlos Moraes Sarmento, 200"
222,B.Pastor/S. Catarina,10074690,14:25:00,18,0,0,6,2025-01-16T00:00:00.000Z,-43.358577040000,-21.757176750000,"Rua Visconde de Mauá, 464 - Ponto Final do Santa Catarina"
222,B.Pastor/S. Catarina,10074696,14:25:00,16,0,0,6,2025-01-16T00:00:00.000Z,-43.361219770000,-21.755050350000,"Rua Visconde de Mauá, 154"
222,B.Pastor/S. Catarina,10071960,14:25:00,8,4,0,4,2025-01-16T00:00:00.000Z,-43.352169040000,-21.753467560000,"Avenida dos Andradas, 236"
222,B.Pastor/S. Catarina,10071096,14:25:00,4,0,0,7,2025-01-16T00:00:00.000Z,-43.347631230000,-21.768984840000,"Avenida Barão do Rio Branco, 3105"
222,B.Pastor/S. Catarina,10073017,15:00:00,35,0,0,11,2025-01-16T00:00:00.000Z,-43.343859080000,-21.776375980000,"Avenida Doutor José Procópio Teixeira, 165 - Ponto Final das Linhas 221 e 222"
222,B.Pastor/S. Catarina,10070936,15:00:00,33,0,0,11,2025-01-16T00:00:00.000Z,-43.342240690000,-21.775043580000,"Rua Vicente Adão Botti, 145"
222,B.Pastor/S. Catarina,10070933,15:00:00,32,0,0,11,2025-01-16T00:00:00.000Z,-43.341134660000,-21.774781220000,"Rua Vicente Adão Botti, 227"
222,B.Pastor/S. Catarina,10070935,15:00:00,31,0,0,11,2025-01-16T00:00:00.000Z,-43.340592030000,-21.775305740000,"Rua Delorme de Carvalho, 225"
222,B.Pastor/S. Catarina,10073129,15:00:00,29,0,0,11,2025-01-16T00:00:00.000Z,-43.340320590000,-21.776397710000,"Praça Doutor João Tostes, 100"
222,B.Pastor/S. Catarina,10073132,15:00:00,28,0,0,11,2025-01-16T00:00:00.000Z,-43.340511320000,-21.777219770000,"Rua Tenente Márcio Pinto, 79"
222,B.Pastor/S. Catarina,10073322,15:00:00,27,0,0,11,2025-01-16T00:00:00.000Z,-43.340866090000,-21.777813050000,"Avenida Senador Salgado Filho, 440"
222,B.Pastor/S. Catarina,10070804,15:00:00,25,0,0,11,2025-01-16T00:00:00.000Z,-43.344102380000,-21.778371180000,"Avenida Senador Salgado Filho, 100"
222,B.Pastor/S. Catarina,10070857,15:00:00,24,0,0,11,2025-01-16T00:00:00.000Z,-43.345467090000,-21.777818320000,"Avenida Barão do Rio Branco, 4100"
222,B.Pastor/S. Catarina,10070785,15:00:00,23,7,1,11,2025-01-16T00:00:00.000Z,-43.346020820000,-21.775462450000,"Avenida Barão do Rio Branco, 3820"
222,B.Pastor/S. Catarina,10070854,15:00:00,21,0,1,1,2025-01-16T00:00:00.000Z,-43.348094290000,-21.767628700000,"Avenida Barão do Rio Branco, 2900"
222,B.Pastor/S. Catarina,10070853,15:00:00,20,2,0,2,2025-01-16T00:00:00.000Z,-43.348877890000,-21.764589280000,"Avenida Barão do Rio Branco, 2570"
